0.000988 0.000377 0.000826 
0.000887 0.000343 0.000814 
0.000878 0.000503 0.001530 
0.000879 0.000582 0.000874 
0.000868 0.000392 0.001265 
0.000834 0.000415 0.002026 
0.000901 0.000589 0.000975 
0.001043 0.000645 0.001868 
0.000949 0.000397 0.001914 
0.000854 0.000435 0.001213 
0.000799 0.000651 0.002432 
0.000839 0.000522 0.001661 
0.000826 0.000401 0.001267 
0.000758 0.000501 0.002260 
0.000777 0.000567 0.001351 
0.000891 0.000524 0.001450 
0.000821 0.000407 0.001799 
0.000751 0.000451 0.001253 
0.000715 0.000531 0.001698 
0.000743 0.000425 0.001627 
0.000722 0.000355 0.001078 
0.000669 0.000450 0.001999 
0.000684 0.000548 0.001414 
0.000785 0.000474 0.001466 
0.000760 0.000357 0.001901 
0.000670 0.000421 0.001509 
0.000641 0.000495 0.001605 
0.000695 0.000407 0.001465 
0.000692 0.000395 0.000899 
0.000620 0.000469 0.001297 
0.000615 0.000547 0.000869 
0.000723 0.000435 0.000610 
0.000694 0.000358 0.001101 
0.000646 0.000391 0.000742 
0.000584 0.000443 0.001180 
0.000588 0.000402 0.001813 
0.000681 0.000458 0.002215 
0.000601 0.000378 0.003209 
0.000553 0.000510 0.004777 
0.000621 0.000400 0.005155 
0.000675 0.000291 0.008603 
0.000625 0.000484 0.009143 
0.000537 0.000477 0.011744 
0.000545 0.000390 0.014958 
0.000681 0.000660 0.016165 
0.000559 0.000524 0.019169 
0.000534 0.000561 0.021833 
0.000577 0.000804 0.023476 
x0.000712 0.000427 0.028226 
0.000601 0.000686 0.027729 
0.000537 0.000912 0.029280 
0.000562 0.000510 0.032302 
0.000732 0.001026 0.032428 
0.000536 0.000948 0.032841 
0.000544 0.000659 0.032550 
0.000573 0.001228 0.031869 
0.000678 0.000705 0.032602 
0.000569 0.000722 0.030376 
0.000550 0.001135 0.027493 
0.000564 0.000675 0.027185 
0.000708 0.001017 0.026577 
0.000478 0.001184 0.023966 
0.000527 0.000640 0.021173 
0.000539 0.001152 0.018896 
0.000596 0.000765 0.017961 
0.000536 0.000655 0.016175 
0.000524 0.000976 0.013269 
0.000515 0.000724 0.012672 
0.000605 0.000791 0.012584 
0.000444 0.001091 0.010895 
0.000482 0.000604 0.009836 
0.000496 0.000984 0.008616 
0.000516 0.000799 0.008351 
0.000495 0.000641 0.007870 
0.000473 0.000880 0.006427 
0.000476 0.000684 0.006809 
0.000544 0.000721 0.006915 
0.000423 0.000970 0.005817 
0.000461 0.000536 0.005804 
0.000456 0.000756 0.004609 
0.000449 0.000665 0.004340 
0.000510 0.000641 0.004419 
0.000434 0.000744 0.004017 
0.000448 0.000606 0.003982 
0.000469 0.000598 0.003844 
0.000418 0.000802 0.003613 
0.000451 0.000511 0.003874 
0.000422 0.000691 0.002687 
0.000432 0.000704 0.002930 
0.000476 0.000699 0.003508 
0.000445 0.000905 0.002662 
0.000436 0.000859 0.002790 
0.000440 0.001057 0.002667 
0.000431 0.001117 0.002684 
0.000467 0.000917 0.002902 
0.000410 0.001114 0.001932 
0.000429 0.001184 0.002276 
0.000455 0.001014 0.002542 
0.000428 0.001286 0.001757 
0.000414 0.001153 0.001881 
0.000421 0.001382 0.001661 
0.000422 0.001300 0.001823 
0.000471 0.001168 0.001797 
0.000411 0.001238 0.001340 
0.000406 0.001139 0.001427 
0.000453 0.000934 0.001829 
0.000436 0.000993 0.001046 
0.000428 0.000726 0.001468 
0.000410 0.000882 0.001137 
0.000417 0.000681 0.001385 
0.000470 0.000576 0.001087 
0.000413 0.000471 0.000959 
0.000395 0.000416 0.001062 
0.000417 0.000313 0.001472 
0.000433 0.000480 0.000739 
0.000427 0.000598 0.001048 
0.000376 0.000922 0.000993 
0.000403 0.001411 0.001079 
0.000427 0.001491 0.001014 
0.000353 0.002256 0.000790 
0.000392 0.002684 0.000827 
0.000372 0.003254 0.001417 
0.000367 0.004476 0.000623 
0.000446 0.005492 0.000909 
0.000346 0.006699 0.000860 
0.000385 0.008672 0.000772 
0.000419 0.008910 0.001127 
0.000316 0.011125 0.000531 
0.000406 0.012077 0.000748 
0.000380 0.013522 0.001289 
0.000336 0.015614 0.000346 
0.000509 0.017332 0.001022 
0.000384 0.019193 0.000669 
0.000377 0.021846 0.000543 
0.000489 0.021709 0.001279 
0.000319 0.024730 0.000268 
0.000421 0.025336 0.000683 
0.000461 0.026660 0.001028 
0.000349 0.028432 0.000153 
0.000603 0.029793 0.000885 
0.000492 0.030861 0.000373 
0.000388 0.032331 0.000358 
0.000567 0.031547 0.000843 
0.000375 0.033238 0.000060 
0.000429 0.032884 0.000431 
0.000550 0.033075 0.000227 
0.000372 0.033430 0.000054 
0.000602 0.032649 0.000346 
0.000572 0.032274 0.000032 
0.000398 0.031887 0.000187 
0.000595 0.030643 0.000134 
0.000446 0.029645 0.000057 
0.000429 0.028629 0.000197 
0.000579 0.027341 0.000066 
0.000393 0.026777 0.000097 
0.000544 0.024702 0.000062 
0.000576 0.023345 0.000179 
0.000401 0.022195 0.000146 
0.000552 0.020975 0.000015 
0.000462 0.019250 0.000290 
0.000422 0.018243 0.000111 
0.000540 0.016772 0.000278 
0.000391 0.016566 0.000165 
0.000496 0.014906 0.000044 
0.000540 0.013675 0.000401 
0.000383 0.013229 0.000117 
0.000491 0.012188 0.000167 
0.000437 0.011291 0.000429 
0.000401 0.010829 0.000154 
0.000498 0.009883 0.000448 
0.000387 0.009921 0.000252 
0.000453 0.009115 0.000105 
0.000487 0.008283 0.000452 
0.000365 0.008490 0.000134 
0.000447 0.007460 0.000239 
0.000417 0.007329 0.000356 
0.000395 0.006929 0.000080 
0.000485 0.006708 0.000388 
0.000374 0.006586 0.000208 
0.000447 0.006485 0.000205 
0.000491 0.005661 0.000463 
0.000385 0.005712 0.000231 
0.000433 0.004946 0.000601 
0.000398 0.005126 0.000513 
0.000422 0.004723 0.000227 
0.000492 0.004716 0.000608 
0.000372 0.004424 0.000339 
0.000418 0.004455 0.000280 
0.000449 0.003694 0.000532 
0.000399 0.003792 0.000193 
0.000410 0.003353 0.000298 
0.000376 0.003722 0.000199 
0.000377 0.003342 0.000090 
0.000490 0.003471 0.000162 
0.000350 0.003179 0.000136 
0.000395 0.003164 0.000232 
0.000385 0.002657 0.000416 
0.000411 0.002747 0.000210 
0.000399 0.002419 0.000985 
0.000377 0.002797 0.000818 
0.000380 0.002586 0.000704 
0.000468 0.002588 0.001200 
0.000351 0.002593 0.001109 
0.000416 0.002776 0.001333 
0.000400 0.002177 0.001527 
0.000400 0.002327 0.001092 
0.000440 0.001998 0.001813 
0.000392 0.002086 0.001430 
0.000381 0.002053 0.000937 
0.000486 0.001999 0.000847 
0.000362 0.002000 0.000515 
0.000409 0.002053 0.000580 
0.000397 0.001661 0.000345 
0.000408 0.001606 0.000145 
0.000440 0.001471 0.000014 
0.000376 0.001421 0.000138 
0.000368 0.001269 0.000497 
0.000483 0.001387 0.000875 
0.000335 0.001499 0.001660 
0.000392 0.001115 0.002024 
0.000380 0.001266 0.002935 
0.000424 0.001049 0.004362 
0.000392 0.000899 0.006134 
0.000374 0.001169 0.006948 
0.000384 0.000927 0.008281 
0.000449 0.000919 0.011036 
0.000313 0.001484 0.013137 
0.000436 0.000829 0.014847 
0.000409 0.001048 0.015588 
0.000430 0.001189 0.016646 
0.000380 0.000745 0.020528 
0.000425 0.001215 0.020585 
0.000426 0.001233 0.020224 
0.000450 0.000838 0.023028 
0.000349 0.001629 0.023543 
0.000513 0.001099 0.025476 
0.000441 0.001000 0.024267 
0.000432 0.001442 0.022788 
0.000442 0.000973 0.024938 
0.000511 0.001196 0.025288 
0.000456 0.001493 0.022261 
0.000457 0.000894 0.022839 
0.000384 0.001580 0.021896 
0.000539 0.001227 0.021803 
0.000451 0.000991 0.020458 
0.000429 0.001339 0.018146 
0.000469 0.000999 0.018892 
0.000525 0.000992 0.018856 
0.000459 0.001484 0.016944 
0.000462 0.000822 0.016250 
0.000421 0.001222 0.015348 
0.000543 0.001096 0.014841 
0.000442 0.000813 0.014358 
0.000447 0.001183 0.012530 
0.000494 0.000918 0.012267 
0.000543 0.000787 0.013082 
0.000459 0.001185 0.011295 
0.000462 0.000713 0.010815 
0.000459 0.000941 0.009961 
0.000584 0.001024 0.010004 
0.000468 0.000778 0.008643 
0.000454 0.000962 0.008342 
0.000490 0.000722 0.008105 
0.000559 0.000662 0.008007 
0.000507 0.000848 0.006624 
0.000472 0.000607 0.006936 
0.000497 0.000741 0.005647 
0.000599 0.000853 0.005858 
0.000515 0.000604 0.005230 
0.000470 0.000675 0.004473 
0.000494 0.000575 0.005212 
0.000557 0.000527 0.004905 
0.000553 0.000547 0.003512 
0.000476 0.000505 0.004644 
0.000493 0.000626 0.004067 
0.000584 0.000594 0.003325 
0.000543 0.000434 0.004241 
0.000511 0.000609 0.003506 
0.000556 0.000525 0.003513 
0.000594 0.000472 0.004305 
0.000632 0.000535 0.003182 
0.000520 0.000515 0.003830 
0.000528 0.000588 0.004083 
0.000594 0.000457 0.002630 
0.000571 0.000457 0.003538 
0.000556 0.000686 0.003675 
0.000584 0.000491 0.002890 
0.000627 0.000454 0.003697 
0.000668 0.000586 0.003022 
0.000546 0.000587 0.003009 
0.000531 0.000565 0.003704 
0.000571 0.000465 0.002366 
0.000573 0.000542 0.002847 
0.000531 0.000795 0.003667 
0.000550 0.000554 0.002246 
0.000568 0.000508 0.002850 
0.000646 0.000676 0.002718 
0.000510 0.000605 0.002128 
0.000495 0.000532 0.002501 
0.000503 0.000436 0.001988 
0.000558 0.000456 0.002284 
0.000487 0.000622 0.002470 
0.000512 0.000435 0.001556 
0.000528 0.000428 0.002130 
0.000627 0.000551 0.001849 
0.000541 0.000496 0.001318 
0.000518 0.000541 0.001806 
0.000551 0.000391 0.001555 
0.000586 0.000466 0.001401 
0.000606 0.000491 0.001496 
0.000592 0.000406 0.001241 
0.000614 0.000437 0.001674 
0.000683 0.000462 0.001079 
0.000707 0.000536 0.000981 
0.000654 0.000569 0.001637 
0.000721 0.000477 0.001347 
0.000788 0.000502 0.001293 
0.000867 0.000548 0.001351 
0.000776 0.000408 0.001390 
0.000797 0.000419 0.001670 
0.000899 0.000406 0.000991 
0.000959 0.000444 0.000892 
0.000876 0.000471 0.001327 
0.000942 0.000382 0.000918 
0.000999 0.000449 0.000855 
0.001112 0.000466 0.000910 
0.000966 0.000392 0.001119 
0.000987 0.000395 0.001232 
0.001114 0.000472 0.000826 
0.001141 0.000452 0.000851 
0.001013 0.000543 0.001273 
0.001067 0.000422 0.000764 
0.001097 0.000523 0.000718 
0.001201 0.000563 0.000924 
0.001012 0.000504 0.000924 
0.000978 0.000414 0.001033 
0.001053 0.000449 0.000625 
0.001065 0.000418 0.000853 
0.000909 0.000514 0.001060 
0.000872 0.000440 0.000721 
0.000886 0.000447 0.000523 
0.000909 0.000436 0.000666 
0.000779 0.000434 0.000500 
0.000676 0.000311 0.000715 
0.000667 0.000326 0.000590 
0.000679 0.000304 0.000765 
0.000537 0.000363 0.000861 
0.000473 0.000393 0.000590 
0.000452 0.000370 0.000542 
0.000457 0.000422 0.000657 
0.000376 0.000376 0.000615 
0.000301 0.000352 0.000683 
0.000280 0.000441 0.000635 
0.000296 0.000493 0.000720 
0.000279 0.000566 0.000775 
0.000253 0.000603 0.000613 
0.000250 0.000676 0.000587 
0.000343 0.000729 0.000507 
0.000382 0.000742 0.000573 
0.000455 0.000715 0.000500 
0.000506 0.000775 0.000481 
0.000613 0.000902 0.000429 
0.000885 0.000993 0.000569 
0.000998 0.000827 0.000509 
0.001061 0.000906 0.000543 
0.001348 0.000781 0.000428 
0.001692 0.000735 0.000604 
0.001959 0.000719 0.000503 
0.002145 0.000611 0.000650 
0.002458 0.000735 0.000543 
0.003164 0.000738 0.000886 
0.003442 0.000452 0.000785 
0.003663 0.000527 0.000844 
0.004183 0.000334 0.000571 
0.004912 0.000355 0.000781 
0.005473 0.000316 0.000671 
0.005737 0.000298 0.000740 
0.006314 0.000457 0.000558 
0.007553 0.000493 0.000893 
0.007907 0.000415 0.000719 
0.008250 0.000512 0.000833 
0.009034 0.000457 0.000429 
0.010093 0.000881 0.000638 
0.010980 0.000702 0.000626 
0.011173 0.001055 0.000709 
0.011965 0.001490 0.000541 
0.013809 0.001495 0.000842 
0.014043 0.001612 0.000775 
0.014271 0.001811 0.000966 
0.015403 0.001661 0.000502 
0.016655 0.002501 0.000790 
0.017670 0.001987 0.000760 
0.017719 0.002585 0.000936 
0.018623 0.003301 0.000705 
0.020975 0.002937 0.000779 
0.020953 0.003046 0.000812 
0.020851 0.003348 0.000925 
0.022289 0.002650 0.000376 
0.023618 0.003563 0.000589 
0.024333 0.002716 0.000498 
0.024256 0.003089 0.000607 
0.025166 0.003909 0.000327 
0.027704 0.002903 0.000247 
0.027416 0.002949 0.000274 
0.026840 0.003308 0.000350 
0.028367 0.002045 0.000300 
0.029720 0.002644 0.000223 
0.029744 0.001860 0.000153 
0.029452 0.001693 0.000691 
0.030363 0.002394 0.000517 
0.032576 0.001196 0.000713 
0.032040 0.001210 0.000665 
0.030999 0.001554 0.001032 
0.032328 0.000470 0.001553 
0.033648 0.000653 0.001225 
0.032914 0.000352 0.001161 
0.032166 0.000131 0.002077 
0.033073 0.000386 0.002028 
0.034499 0.000018 0.001875 
0.033510 0.000002 0.001589 
0.032327 0.000156 0.002392 
0.033230 0.000161 0.002298 
0.034415 0.000089 0.001917 
0.033171 0.000443 0.001631 
0.031743 0.000548 0.002112 
0.032635 0.000240 0.002072 
0.033054 0.001070 0.001283 
0.031732 0.001040 0.000900 
0.030496 0.000771 0.001819 
0.030902 0.001874 0.001031 
0.031998 0.001699 0.000884 
0.030079 0.002398 0.000549 
0.028385 0.002592 0.000743 
0.029127 0.001826 0.000703 
0.028787 0.003197 0.000251 
0.027369 0.003004 0.000150 
0.026151 0.002443 0.000626 
0.026171 0.003868 0.000151 
0.026789 0.003463 0.000148 
0.024838 0.004124 0.000285 
0.023247 0.004268 0.000390 
0.024015 0.003419 0.000117 
0.023191 0.004551 0.000428 
0.021858 0.004169 0.000546 
0.020718 0.003709 0.000611 
0.020620 0.004813 0.000500 
0.020994 0.004302 0.000517 
0.019353 0.004882 0.000850 
0.017937 0.004877 0.000989 
0.018545 0.003994 0.000473 
0.017791 0.004879 0.001071 
0.016712 0.004360 0.001233 
0.015732 0.004214 0.001259 
0.015638 0.004792 0.001061 
0.016025 0.004312 0.001016 
0.014588 0.004539 0.001540 
0.013575 0.004602 0.001500 
0.014031 0.003751 0.000848 
0.013482 0.004471 0.001489 
0.012755 0.003893 0.001587 
0.011977 0.003956 0.001681 
0.011886 0.004178 0.001305 
0.012348 0.003786 0.001265 
0.011296 0.003910 0.001585 
0.010461 0.003852 0.001692 
0.010796 0.003090 0.000959 
0.010508 0.003693 0.001443 
0.010037 0.003096 0.001470 
0.009413 0.003245 0.001546 
0.009335 0.003291 0.001288 
0.009836 0.003105 0.001254 
0.009112 0.003102 0.001340 
0.008367 0.003099 0.001464 
0.008572 0.002400 0.000930 
0.008587 0.002788 0.001464 
0.008137 0.002416 0.001331 
0.007639 0.002510 0.001285 
0.007577 0.002590 0.001051 
0.008111 0.002504 0.001136 
0.007433 0.002381 0.001203 
0.006878 0.002341 0.001309 
0.006976 0.001864 0.000810 
0.006923 0.002358 0.001065 
0.006821 0.001889 0.000938 
0.006300 0.001971 0.001093 
0.006138 0.002078 0.001032 
0.006702 0.002048 0.000972 
0.006054 0.001946 0.001056 
0.005713 0.001834 0.000959 
0.005728 0.001493 0.000621 
0.005657 0.001987 0.000741 
0.005599 0.001515 0.000766 
0.005193 0.001590 0.000915 
0.005071 0.001654 0.000865 
0.005574 0.001728 0.000890 
0.004959 0.001681 0.000840 
0.004677 0.001575 0.000963 
0.004641 0.001260 0.000683 
0.004673 0.001583 0.000752 
0.004702 0.001291 0.000584 
0.004228 0.001302 0.000931 
0.004144 0.001463 0.000597 
0.004512 0.001392 0.000634 
0.004111 0.001401 0.000571 
0.003853 0.001172 0.000665 
0.003761 0.001082 0.000438 
0.003838 0.001203 0.000597 
0.003916 0.001142 0.000469 
0.003477 0.001122 0.000700 
0.003353 0.001246 0.000583 
0.003529 0.001033 0.000554 
0.003374 0.001227 0.000499 
0.003247 0.000927 0.000588 
0.003076 0.000952 0.000667 
0.003166 0.001020 0.000640 
0.003224 0.000944 0.000594 
0.002895 0.000935 0.000913 
0.002772 0.000947 0.000796 
0.002849 0.000784 0.000524 
0.002910 0.000912 0.000560 
0.002760 0.000774 0.000441 
0.002597 0.000825 0.000410 
0.002663 0.000822 0.000335 
0.002729 0.000727 0.000254 
0.002454 0.000787 0.000513 
0.002378 0.000719 0.000437 
0.002363 0.000582 0.000356 
0.002473 0.000771 0.000351 
0.002361 0.000668 0.000426 
0.002248 0.000746 0.000312 
0.002255 0.000774 0.000286 
0.002463 0.000812 0.000576 
0.002159 0.000773 0.000478 
0.002082 0.000636 0.000463 
0.002009 0.000666 0.000823 
0.002134 0.000752 0.000657 
0.002023 0.000626 0.000532 
0.001956 0.000828 0.000591 
0.001880 0.000802 0.000686 
0.002166 0.000862 0.000829 
0.001874 0.000747 0.000770 
0.001811 0.000677 0.000639 
0.001738 0.000647 0.000918 
0.001885 0.000569 0.001054 
0.001784 0.000527 0.000591 
0.001733 0.000710 0.000585 
0.001604 0.000593 0.001029 
0.001847 0.000649 0.000755 
0.001584 0.000722 0.000700 
0.001579 0.000566 0.000677 
0.001551 0.000463 0.000278 
0.001689 0.000484 0.000573 
0.001680 0.000506 0.000161 
0.001594 0.000599 0.000050 
0.001432 0.000411 0.000158 
0.001606 0.000457 0.000002 
0.001418 0.000630 0.000055 
0.001446 0.000396 0.000049 
0.001369 0.000318 0.000526 
0.001441 0.000427 0.000314 
0.001554 0.000453 0.000784 
0.001442 0.000392 0.001285 
0.001302 0.000386 0.001192 
0.001337 0.000403 0.002333 
0.001319 0.000547 0.002084 
0.001309 0.000436 0.002767 
0.001215 0.000365 0.004186 
0.001271 0.000486 0.003412 
0.001431 0.000634 0.004530 
0.001300 0.000473 0.004328 
0.001177 0.000502 0.004686 
0.001157 0.000659 0.005597 
0.001213 0.000595 0.004469 
0.001123 0.000500 0.005474 
0.001079 0.000617 0.004661 
0.001137 0.000629 0.003986 
0.001281 0.000774 0.004786 
0.001115 0.000635 0.002910 
0.001055 0.000466 0.003516 
0.001016 0.000647 0.002422 
0.001008 0.000654 0.001990 
0.000968 0.000393 0.002715 
0.000953 0.000559 0.001242 
0.000984 0.000654 0.001998 
0.001061 0.000499 0.001700 
0.001005 0.000474 0.001660 
0.000955 0.000363 0.002269 
0.000896 0.000355 0.002046 
0.000866 0.000529 0.002988 
0.000912 0.000297 0.003002 
0.000860 0.000317 0.003424 
0.000863 0.000529 0.004643 
0.000953 0.000326 0.003984 
0.000970 0.000256 0.006459 
0.000868 0.000337 0.005897 
0.000800 0.000265 0.006979 
0.000768 0.000386 0.008698 
0.000876 0.000276 0.007472 
0.000800 0.000228 0.009117 
0.000782 0.000446 0.009806 
0.000868 0.000294 0.009203 
0.000907 0.000187 0.011675 
0.000827 0.000310 0.010563 
0.000747 0.000346 0.012114 
0.000762 0.000264 0.013135 
0.000893 0.000405 0.012072 
0.000767 0.000325 0.013714 
0.000741 0.000390 0.013319 
0.000787 0.000498 0.013211 
0.000875 0.000313 0.014940 
0.000786 0.000477 0.013632 
0.000714 0.000687 0.014245 
0.000730 0.000458 0.014786 
0.000891 0.000791 0.014612 
0.000702 0.000701 0.015473 
0.000697 0.000691 0.014438 
0.000696 0.000948 0.015234 
0.000826 0.000549 0.016048 
0.000717 0.000687 0.014427 
0.000680 0.000798 0.014263 
0.000669 0.000561 0.015378 
0.000856 0.000895 0.015250 
0.000658 0.000620 0.014701 
0.000636 0.000591 0.013995 
0.000652 0.000703 0.014775 
0.000751 0.000294 0.014240 
0.000691 0.000320 0.012495 
0.000624 0.000356 0.012874 
0.000632 0.000180 0.013099 
0.000762 0.000297 0.013048 
0.000637 0.000327 0.011690 
0.000598 0.000190 0.011563 
0.000601 0.000625 0.011717 
0.000629 0.000431 0.009865 
0.000667 0.000524 0.009704 
0.000564 0.000915 0.009491 
0.000595 0.000803 0.009637 
0.000666 0.000987 0.009019 
0.000613 0.001435 0.008031 
0.000571 0.001245 0.008649 
0.000570 0.002042 0.007232 
0.000600 0.001968 0.006899 
0.000666 0.002236 0.006879 
0.000545 0.002786 0.006439 
0.000577 0.002694 0.006402 
0.000650 0.002960 0.005754 
0.000615 0.002994 0.005840 
0.000559 0.002912 0.006391 
0.000579 0.003384 0.004482 
0.000570 0.003212 0.005024 
0.000675 0.003439 0.004665 
0.000577 0.003367 0.004545 
0.000538 0.003254 0.004336 
0.000597 0.003057 0.003586 
0.000598 0.002562 0.004607 
0.000508 0.002740 0.004501 
0.000566 0.002452 0.003442 
0.000517 0.002302 0.003656 
0.000601 0.002429 0.003688 
0.000585 0.001954 0.003497 
0.000494 0.001956 0.003161 
0.000510 0.001561 0.003172 
0.000569 0.001532 0.003848 
0.000450 0.001915 0.003154 
0.000482 0.001628 0.003103 
0.000458 0.002001 0.002698 
0.000460 0.002180 0.003249 
0.000507 0.002200 0.002860 
0.000450 0.002758 0.002464 
0.000400 0.002798 0.002944 
0.000511 0.003735 0.003177 
0.000401 0.003931 0.002857 
0.000384 0.004399 0.002741 
0.000428 0.004934 0.002341 
0.000385 0.005285 0.003538 
0.000426 0.005926 0.002406 
0.000449 0.006837 0.002576 
0.000350 0.007329 0.003041 
0.000463 0.008776 0.002611 
0.000406 0.008398 0.003157 
0.000321 0.009857 0.002203 
0.000416 0.009915 0.002028 
0.000384 0.010083 0.003738 
0.000381 0.011122 0.001783 
0.000513 0.012208 0.002628 
0.000367 0.012595 0.002742 
0.000434 0.013747 0.002062 
0.000429 0.012782 0.003122 
0.000308 0.014670 0.001731 
0.000414 0.014104 0.001800 
0.000411 0.013924 0.003260 
0.000339 0.015277 0.001402 
0.000535 0.015623 0.002213 
0.000399 0.015942 0.002061 
0.000416 0.016602 0.001728 
0.000475 0.015615 0.002517 
0.000336 0.017048 0.001241 
0.000408 0.016423 0.001439 
0.000436 0.016147 0.002109 
0.000344 0.017052 0.000826 
0.000538 0.016874 0.001438 
0.000437 0.017074 0.000922 
0.000396 0.017299 0.000844 
0.000496 0.016301 0.001189 
0.000375 0.017077 0.000338 
0.000427 0.016374 0.000859 
0.000466 0.016857 0.000492 
0.000372 0.016918 0.000383 
0.000540 0.016511 0.000868 
0.000484 0.016658 0.000320 
0.000406 0.016568 0.000813 
0.000522 0.015926 0.000870 
0.000396 0.016599 0.000417 
0.000436 0.015765 0.001056 
0.000504 0.016240 0.000378 
0.000376 0.015955 0.000526 
0.000530 0.015162 0.000863 
0.000473 0.014847 0.000109 
0.000400 0.015159 0.000459 
0.000504 0.014058 0.000311 
0.000427 0.014310 0.000007 
0.000418 0.013761 0.000162 
0.000501 0.013593 0.000017 
0.000395 0.013458 0.000079 
0.000562 0.013327 0.000067 
0.000515 0.012507 0.000297 
0.000414 0.012968 0.000355 
0.000546 0.012053 0.000297 
0.000463 0.011888 0.000850 
0.000494 0.011174 0.000914 
0.000555 0.011529 0.000733 
0.000444 0.010980 0.001178 
0.000562 0.011044 0.001046 
0.000565 0.010351 0.000652 
0.000427 0.010679 0.000917 
0.000531 0.009779 0.000585 
0.000426 0.010091 0.000570 
0.000481 0.008867 0.000827 
0.000526 0.009243 0.000114 
0.000392 0.008689 0.000369 
0.000472 0.008396 0.000427 
0.000504 0.007853 0.000223 
0.000376 0.008222 0.000185 
0.000439 0.007204 0.000525 
0.000375 0.007851 0.000589 
